type,created_at,date_string,data
bus,1453735860,2016-01-25 09:31,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453735860', 'eta': '15.5 to 20.6666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453735959,2016-01-25 09:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453735959', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453736086,2016-01-25 09:34,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736086', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453736220,2016-01-25 09:37,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453736220', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453736220,2016-01-25 09:37,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453736220', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453736316,2016-01-25 09:38,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736316', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
train,1453736616,2016-01-25 09:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736616', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453736618,2016-01-25 09:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736618', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453736700,2016-01-25 09:45,"{'surge_rate': '1.0', 'eta': '5.0', 'type': 'uberX', 'request_time': '1453736700', 'request_id': '34f8d1e6-c829-11e5-8df1-6c40089af1d0'}"
bus,1453736760,2016-01-25 09:46,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453736760', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453736789,2016-01-25 09:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736789', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1453736856,2016-01-25 09:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736856', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453736858,2016-01-25 09:47,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736858', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453736917,2016-01-25 09:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453736917', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453736940,2016-01-25 09:49,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453736940', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453737000,2016-01-25 09:50,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453737000', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453737029,2016-01-25 09:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737029', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453737091,2016-01-25 09:51,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737091', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1453737331,2016-01-25 09:55,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737331', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453737497,2016-01-25 09:58,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737497', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453737600,2016-01-25 10:00,"{'surge_rate': '1.0', 'eta': '2.0', 'type': 'uberX', 'request_time': '1453737600', 'request_id': '5a554b68-c6a1-11e5-9cee-6c40089af1d0'}"
weather,1453737601,2016-01-25 10:00,"{'date': '1453737601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
train,1453737737,2016-01-25 10:02,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737737', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453737759,2016-01-25 10:02,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737759', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453737780,2016-01-25 10:03,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453737780', 'eta': '0.0 to 5.16666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453737999,2016-01-25 10:06,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453737999', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453738177,2016-01-25 10:09,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453738177', 'eta': '8.0 to 11.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453738260,2016-01-25 10:11,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453738260', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453738417,2016-01-25 10:13,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453738417', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
uberX,1453738500,2016-01-25 10:15,"{'surge_rate': '1.0', 'eta': '3.5 to 5.0', 'type': 'uberX', 'request_time': '1453738500', 'request_id': '4e7b33c7-c515-11e5-a07d-6c40089af1d0'}"
bus,1453738560,2016-01-25 10:16,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453738560', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453738563,2016-01-25 10:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453738563', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453738719,2016-01-25 10:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453738719', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453738740,2016-01-25 10:19,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453738740', 'eta': '15.5 to 20.6666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453738860,2016-01-25 10:21,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453738860', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453739019,2016-01-25 10:23,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453739019', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453739040,2016-01-25 10:24,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453739040', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453739375,2016-01-25 10:29,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453739375', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453739400,2016-01-25 10:30,"{'surge_rate': '1.0', 'eta': '5.0', 'type': 'uberX', 'request_time': '1453739400', 'request_id': '59d244a1-c842-11e5-8e78-6c40089af1d0'}"
train,1453739456,2016-01-25 10:30,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453739456', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453739520,2016-01-25 10:32,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453739520', 'eta': '15.5 to 20.6666666667', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453739696,2016-01-25 10:34,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453739696', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453739700,2016-01-25 10:35,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453739700', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453739880,2016-01-25 10:38,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453739880', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453740194,2016-01-25 10:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453740194', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453740300,2016-01-25 10:45,"{'surge_rate': '1.3 to 1.45', 'eta': '6.5 to 8.0', 'type': 'uberX', 'request_time': '1453740300', 'request_id': 'a39935d1-c506-11e5-9ee0-6c40089af1d0'}"
bus,1453740420,2016-01-25 10:47,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453740420', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453740480,2016-01-25 10:48,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453740480', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453740494,2016-01-25 10:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453740494', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453740507,2016-01-25 10:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453740507', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453740752,2016-01-25 10:52,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453740752', 'eta': '8.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453740840,2016-01-25 10:54,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453740840', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453741020,2016-01-25 10:57,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453741020', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453741052,2016-01-25 10:57,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453741052', 'eta': '10.0 to 14.5', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453741140,2016-01-25 10:59,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453741140', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453741175,2016-01-25 10:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453741175', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
bus,1453741200,2016-01-25 11:00,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453741200', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
weather,1453741201,2016-01-25 11:00,"{'date': '1453741201', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '37.3333333333 to 42.1666666667'}"
train,1453741259,2016-01-25 11:00,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453741259', 'eta': '1.0', 'stop_name': 'California', 'type': 'train'}"
train,1453741559,2016-01-25 11:05,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453741559', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453741560,2016-01-25 11:06,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453741560', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453741740,2016-01-25 11:09,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453741740', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453741800,2016-01-25 11:10,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453741800', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453741975,2016-01-25 11:12,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453741975', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453742100,2016-01-25 11:15,"{'surge_rate': '1.15 to 1.3', 'eta': '5.0', 'type': 'uberX', 'request_time': '1453742100', 'request_id': '0a22bd0f-c5bf-11e5-b784-6c40089af1d0'}"
train,1453742138,2016-01-25 11:15,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742138', 'eta': '1.0', 'stop_name': 'California', 'type': 'train'}"
train,1453742203,2016-01-25 11:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742203', 'eta': '15.0 to 18.5', 'stop_name': 'California', 'type': 'train'}"
train,1453742215,2016-01-25 11:16,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742215', 'eta': '14.5 to 19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453742256,2016-01-25 11:17,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742256', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1453742318,2016-01-25 11:18,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742318', 'eta': '1.0 to 5.5', 'stop_name': 'Damen', 'type': 'train'}"
train,1453742496,2016-01-25 11:21,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742496', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453742640,2016-01-25 11:24,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453742640', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453742640,2016-01-25 11:24,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453742640', 'eta': '20.6666666667 to 25.8333333333', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453742820,2016-01-25 11:27,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453742820', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453742972,2016-01-25 11:29,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453742972', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453743000,2016-01-25 11:30,"{'surge_rate': '1.0', 'eta': '3.5 to 5.0', 'type': 'uberX', 'request_time': '1453743000', 'request_id': 'd41c4233-c6ab-11e5-b88c-6c40089af1d0'}"
train,1453743149,2016-01-25 11:32,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453743149', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
bus,1453743180,2016-01-25 11:33,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453743180', 'eta': '15.5 to 20.6666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453743180,2016-01-25 11:33,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453743180', 'eta': '0.0 to 5.16666666667', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453743389,2016-01-25 11:36,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453743389', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453743540,2016-01-25 11:39,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453743540', 'eta': '5.16666666667 to 10.3333333333', 'stop_name': 'North Ave & California', 'type': 'bus'}"
bus,1453743600,2016-01-25 11:40,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453743600', 'eta': '10.3333333333 to 15.5', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
bus,1453743660,2016-01-25 11:41,"{'direction': 'Northbound', 'route': '52', 'delayed': '0', 'requested_time': '1453743660', 'eta': '25.8333333333 to 31.0', 'stop_name': 'California & Le Moyne', 'type': 'bus'}"
train,1453743807,2016-01-25 11:43,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453743807', 'eta': '11.5 to 15.0', 'stop_name': 'California', 'type': 'train'}"
uberX,1453743900,2016-01-25 11:45,"{'surge_rate': '1.15 to 1.3', 'eta': '6.5 to 8.0', 'type': 'uberX', 'request_time': '1453743900', 'request_id': 'd472b2f5-c369-11e5-b824-6c40089af1d0'}"
train,1453743978,2016-01-25 11:46,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453743978', 'eta': '1.0 to 4.5', 'stop_name': 'California', 'type': 'train'}"
train,1453744107,2016-01-25 11:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453744107', 'eta': '19.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453744112,2016-01-25 11:48,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453744112', 'eta': '18.5 to 22.0', 'stop_name': 'California', 'type': 'train'}"
train,1453744197,2016-01-25 11:49,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453744197', 'eta': '4.5 to 8.0', 'stop_name': 'California', 'type': 'train'}"
train,1453744218,2016-01-25 11:50,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453744218', 'eta': '5.5 to 10.0', 'stop_name': 'Damen', 'type': 'train'}"
train,1453744497,2016-01-25 11:54,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453744497', 'eta': '10.0', 'stop_name': 'Damen', 'type': 'train'}"
bus,1453744500,2016-01-25 11:55,"{'direction': 'Eastbound', 'route': '72', 'delayed': '0', 'requested_time': '1453744500', 'eta': '10.3333333333 to 15.5', 'stop_name': 'North Ave & California', 'type': 'bus'}"
train,1453744786,2016-01-25 11:59,"{'direction': '5', 'route': 'Blue', 'delayed': '0', 'requested_time': '1453744786', 'eta': '15.0', 'stop_name': 'California', 'type': 'train'}"
weather,1453744801,2016-01-25 12:00,"{'date': '1453744801', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '37.3333333333 to 42.1666666667'}"
weather,1453748401,2016-01-25 13:00,"{'date': '1453748401', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1453752001,2016-01-25 14:00,"{'date': '1453752001', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '32.5 to 37.3333333333'}"
weather,1453755601,2016-01-25 15:00,"{'date': '1453755601', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '37.3333333333 to 42.1666666667'}"
weather,1453759201,2016-01-25 16:00,"{'date': '1453759201', 'weather': 'Overcast', 'type': 'weather', 'feels_like': '37.3333333333 to 42.1666666667'}"
