0,Blue,0,20160124 20:47:37,20160124 20:44:37,0,Monroe,0,1
0,Blue,0,20160124 20:57:39,20160124 20:44:39,0,Monroe,0,1
0,Blue,0,20160124 21:07:26,20160124 20:59:26,0,California,0,5
0,Blue,0,20160124 21:14:15,20160124 20:59:15,0,California,0,5
0,Blue,0,20160124 21:01:30,20160124 20:59:30,0,Damen,0,5
0,Blue,0,20160124 21:12:26,20160124 20:59:26,0,Damen,0,5
0,Blue,0,20160124 21:18:15,20160124 20:59:15,0,Damen,0,5
0,Blue,0,20160124 21:07:33,20160124 20:59:33,0,Monroe,0,1
0,Blue,0,20160124 21:17:52,20160124 20:58:52,0,Monroe,0,1
0,Blue,0,20160124 21:15:30,20160124 21:14:30,0,California,1,5
0,Blue,0,20160124 21:26:28,20160124 21:14:28,0,California,0,5
0,Blue,0,20160124 21:19:30,20160124 21:14:30,0,Damen,0,5
0,Blue,0,20160124 21:30:28,20160124 21:14:28,0,Damen,0,5
0,Blue,0,20160124 21:17:38,20160124 21:14:38,0,Monroe,0,1
0,Blue,0,20160124 21:27:33,20160124 21:14:33,0,Monroe,0,1
0,Blue,0,20160124 21:36:35,20160124 21:29:35,0,California,0,5
0,Blue,0,20160124 21:57:42,20160124 21:29:42,1,California,0,5
0,Blue,0,20160124 21:31:32,20160124 21:29:32,0,Damen,0,5
0,Blue,0,20160124 21:41:35,20160124 21:29:35,0,Damen,0,5
0,Blue,0,20160124 21:43:47,20160124 21:28:47,0,Monroe,0,1
0,Blue,0,20160124 21:58:42,20160124 21:29:42,1,Monroe,0,1
0,Blue,0,20160124 21:57:18,20160124 21:44:18,0,California,0,5
0,Blue,0,20160124 22:12:42,20160124 21:44:42,1,California,0,5
0,Blue,0,20160124 22:01:18,20160124 21:44:18,0,Damen,0,5
0,Blue,0,20160124 22:16:40,20160124 21:44:40,1,Damen,0,5
0,Blue,0,20160124 21:58:34,20160124 21:44:34,0,Monroe,0,1
0,Blue,0,20160124 22:13:43,20160124 21:44:43,1,Monroe,0,1
0,Blue,0,20160124 22:12:26,20160124 21:59:26,0,California,0,5
