'distance_to_stop', 'rt', 'vehicle_id', 'prdtm', 'tmstmp', 'rtdir', 'stpnm'
21914,72,1951,20160124 13:04,20160124 12:38,Eastbound,North Ave & California
1829,52,1641,20160124 12:40,20160124 12:38,Northbound,California & Le Moyne
9826,52,1844,20160124 12:49,20160124 12:37,Southbound,California & Milwaukee (Blue Line)
15909,52,1380,20160124 12:55,20160124 12:37,Northbound,California & Le Moyne
6944,72,2015,20160124 12:49,20160124 12:39,Westbound,North Ave & Damen
10697,72,1017,20160124 12:52,20160124 12:39,Eastbound,North Ave & California
21393,72,1951,20160124 13:04,20160124 12:38,Eastbound,North Ave & California
993,52,1641,20160124 12:40,20160124 12:39,Northbound,California & Le Moyne
9826,52,1844,20160124 12:50,20160124 12:39,Southbound,California & Milwaukee (Blue Line)
14555,52,1380,20160124 12:54,20160124 12:38,Northbound,California & Le Moyne
6944,72,2015,20160124 12:49,20160124 12:39,Westbound,North Ave & Damen
10583,72,1017,20160124 12:53,20160124 12:39,Eastbound,North Ave & California
21105,72,1951,20160124 13:05,20160124 12:39,Eastbound,North Ave & California
9826,52,1844,20160124 12:51,20160124 12:39,Southbound,California & Milwaukee (Blue Line)
14089,52,1380,20160124 12:55,20160124 12:39,Northbound,California & Le Moyne
2374,72,2015,20160124 12:48,20160124 12:44,Westbound,North Ave & Damen
6549,72,1017,20160124 12:53,20160124 12:44,Eastbound,North Ave & California
13113,72,1065,20160124 13:05,20160124 12:44,Westbound,North Ave & Damen
5871,52,1844,20160124 12:51,20160124 12:44,Southbound,California & Milwaukee (Blue Line)
11592,52,1380,20160124 12:57,20160124 12:44,Northbound,California & Le Moyne
21615,52,1641,20160124 13:10,20160124 12:44,Southbound,California & Milwaukee (Blue Line)
2553,72,1951,20160124 13:03,20160124 12:59,Eastbound,North Ave & California
4780,72,1065,20160124 13:07,20160124 12:59,Westbound,North Ave & Damen
14972,72,2020,20160124 13:18,20160124 12:59,Eastbound,North Ave & California
9826,52,1641,20160124 13:11,20160124 12:59,Southbound,California & Milwaukee (Blue Line)
14555,52,1819,20160124 13:15,20160124 12:59,Northbound,California & Le Moyne
2528,72,2020,20160124 13:18,20160124 13:15,Eastbound,North Ave & California
5385,72,1990,20160124 13:22,20160124 13:14,Westbound,North Ave & Damen
13912,72,8109,20160124 13:32,20160124 13:15,Eastbound,North Ave & California
2547,52,1819,20160124 13:16,20160124 13:13,Northbound,California & Le Moyne
9886,52,1380,20160124 13:30,20160124 13:15,Southbound,California & Milwaukee (Blue Line)
15917,52,1187,20160124 13:33,20160124 13:14,Northbound,California & Le Moyne
7271,72,8109,20160124 13:32,20160124 13:23,Eastbound,North Ave & California
9761,72,1073,20160124 13:37,20160124 13:23,Westbound,North Ave & Damen
17809,72,1976,20160124 13:45,20160124 13:23,Eastbound,North Ave & California
5872,52,1380,20160124 13:30,20160124 13:23,Southbound,California & Milwaukee (Blue Line)
10794,52,1187,20160124 13:35,20160124 13:23,Northbound,California & Le Moyne
20462,52,1819,20160124 13:49,20160124 13:23,Southbound,California & Milwaukee (Blue Line)
6575,72,8109,20160124 13:32,20160124 13:24,Eastbound,North Ave & California
9238,72,1073,20160124 13:37,20160124 13:23,Westbound,North Ave & Damen
17303,72,1976,20160124 13:45,20160124 13:23,Eastbound,North Ave & California
5282,52,1380,20160124 13:29,20160124 13:23,Southbound,California & Milwaukee (Blue Line)
10555,52,1187,20160124 13:35,20160124 13:24,Northbound,California & Le Moyne
20462,52,1819,20160124 13:49,20160124 13:23,Southbound,California & Milwaukee (Blue Line)
2527,72,8109,20160124 13:33,20160124 13:30,Eastbound,North Ave & California
5676,72,1073,20160124 13:38,20160124 13:29,Westbound,North Ave & Damen
12681,72,1976,20160124 13:46,20160124 13:30,Eastbound,North Ave & California
5143,52,1187,20160124 13:35,20160124 13:29,Northbound,California & Le Moyne
13526,52,1819,20160124 13:49,20160124 13:30,Southbound,California & Milwaukee (Blue Line)
22799,52,1214,20160124 13:56,20160124 13:30,Northbound,California & Le Moyne
2391,72,1017,20160124 13:48,20160124 13:45,Westbound,North Ave & Damen
8008,72,1985,20160124 13:54,20160124 13:44,Eastbound,North Ave & California
11864,72,1951,20160124 14:02,20160124 13:44,Westbound,North Ave & Damen
2411,52,1819,20160124 13:47,20160124 13:44,Southbound,California & Milwaukee (Blue Line)
11113,52,1214,20160124 13:57,20160124 13:44,Northbound,California & Le Moyne
16142,52,1187,20160124 14:09,20160124 13:44,Southbound,California & Milwaukee (Blue Line)
1372,72,1951,20160124 14:01,20160124 13:59,Westbound,North Ave & Damen
5940,72,1999,20160124 14:07,20160124 13:59,Eastbound,North Ave & California
9313,72,2020,20160124 14:14,20160124 13:59,Westbound,North Ave & Damen
7824,52,1187,20160124 14:08,20160124 13:59,Southbound,California & Milwaukee (Blue Line)
14567,52,1217,20160124 14:15,20160124 13:59,Northbound,California & Le Moyne
20426,52,1214,20160124 14:28,20160124 13:59,Southbound,California & Milwaukee (Blue Line)
2700,72,2015,20160124 14:18,20160124 14:14,Eastbound,North Ave & California
8914,72,8109,20160124 14:28,20160124 14:15,Westbound,North Ave & Damen
16027,72,1065,20160124 14:34,20160124 14:15,Eastbound,North Ave & California
554,52,1217,20160124 14:15,20160124 14:14,Northbound,California & Le Moyne
9826,52,1214,20160124 14:26,20160124 14:14,Southbound,California & Milwaukee (Blue Line)
18013,52,1665,20160124 14:35,20160124 14:14,Northbound,California & Le Moyne
6688,72,1065,20160124 14:38,20160124 14:30,Eastbound,North Ave & California
7087,72,1976,20160124 14:40,20160124 14:29,Westbound,North Ave & Damen
12872,72,1990,20160124 14:47,20160124 14:29,Eastbound,North Ave & California
9254,52,1665,20160124 14:40,20160124 14:29,Northbound,California & Le Moyne
12979,52,1217,20160124 14:48,20160124 14:29,Southbound,California & Milwaukee (Blue Line)
16462,52,1624,20160124 14:49,20160124 14:29,Northbound,California & Le Moyne
3006,72,1990,20160124 14:49,20160124 14:44,Eastbound,North Ave & California
5164,72,1985,20160124 14:53,20160124 14:45,Westbound,North Ave & Damen
11370,72,1073,20160124 14:59,20160124 14:44,Eastbound,North Ave & California
3423,52,1217,20160124 14:49,20160124 14:44,Southbound,California & Milwaukee (Blue Line)
7922,52,1624,20160124 14:53,20160124 14:44,Northbound,California & Le Moyne
21324,52,1665,20160124 15:08,20160124 14:45,Southbound,California & Milwaukee (Blue Line)
1109,72,1999,20160124 15:02,20160124 14:59,Westbound,North Ave & Damen
10588,72,1017,20160124 15:13,20160124 14:59,Eastbound,North Ave & California
10535,72,2015,20160124 15:16,20160124 14:59,Westbound,North Ave & Damen
8640,52,1665,20160124 15:09,20160124 15:00,Southbound,California & Milwaukee (Blue Line)
12970,52,1844,20160124 15:14,20160124 14:59,Northbound,California & Le Moyne
20458,52,1624,20160124 15:28,20160124 15:00,Southbound,California & Milwaukee (Blue Line)
7844,72,1951,20160124 15:24,20160124 15:14,Eastbound,North Ave & California
7709,72,1065,20160124 15:26,20160124 15:14,Westbound,North Ave & Damen
20037,72,2020,20160124 15:38,20160124 15:15,Eastbound,North Ave & California
9826,52,1624,20160124 15:26,20160124 15:15,Southbound,California & Milwaukee (Blue Line)
17771,52,1641,20160124 15:36,20160124 15:14,Northbound,California & Le Moyne
8542,72,2020,20160124 15:39,20160124 15:28,Eastbound,North Ave & California
7105,72,1990,20160124 15:40,20160124 15:29,Westbound,North Ave & Damen
15888,72,8109,20160124 15:49,20160124 15:30,Eastbound,North Ave & California
1203,52,1624,20160124 15:31,20160124 15:29,Southbound,California & Milwaukee (Blue Line)
4361,52,1641,20160124 15:35,20160124 15:30,Northbound,California & Le Moyne
13529,52,1844,20160124 15:48,20160124 15:29,Southbound,California & Milwaukee (Blue Line)
5308,72,8109,20160124 15:51,20160124 15:44,Eastbound,North Ave & California
6353,72,1073,20160124 15:54,20160124 15:45,Westbound,North Ave & Damen
15917,72,1976,20160124 16:04,20160124 15:44,Eastbound,North Ave & California
3062,52,1844,20160124 15:48,20160124 15:44,Southbound,California & Milwaukee (Blue Line)
10254,52,1380,20160124 15:56,20160124 15:45,Northbound,California & Le Moyne
16145,52,1641,20160124 16:08,20160124 15:44,Southbound,California & Milwaukee (Blue Line)
2397,72,1017,20160124 16:03,20160124 15:59,Westbound,North Ave & Damen
3873,72,1976,20160124 16:04,20160124 16:00,Eastbound,North Ave & California
12899,72,1985,20160124 16:16,20160124 15:59,Eastbound,North Ave & California
6163,52,1641,20160124 16:07,20160124 15:59,Southbound,California & Milwaukee (Blue Line)
14429,52,1819,20160124 16:16,20160124 15:59,Northbound,California & Le Moyne
24213,52,1380,20160124 16:28,20160124 15:59,Southbound,California & Milwaukee (Blue Line)
4412,72,1951,20160124 16:21,20160124 16:14,Westbound,North Ave & Damen
11194,72,1999,20160124 16:29,20160124 16:14,Eastbound,North Ave & California
12455,72,2020,20160124 16:35,20160124 16:15,Westbound,North Ave & Damen
13516,52,1380,20160124 16:29,20160124 16:14,Southbound,California & Milwaukee (Blue Line)
16356,52,1187,20160124 16:32,20160124 16:14,Northbound,California & Le Moyne
1308,72,2020,20160124 16:31,20160124 16:29,Westbound,North Ave & Damen
10476,72,2015,20160124 16:43,20160124 16:29,Eastbound,North Ave & California
10627,72,8109,20160124 16:46,20160124 16:29,Westbound,North Ave & Damen
2561,52,1187,20160124 16:32,20160124 16:30,Northbound,California & Le Moyne
7101,52,1380,20160124 16:38,20160124 16:29,Southbound,California & Milwaukee (Blue Line)
9886,52,1819,20160124 16:48,20160124 16:30,Southbound,California & Milwaukee (Blue Line)
557,72,8109,20160124 16:46,20160124 16:44,Westbound,North Ave & Damen
10551,72,1976,20160124 17:01,20160124 16:44,Westbound,North Ave & Damen
18719,72,1065,20160124 17:08,20160124 16:44,Eastbound,North Ave & California
4041,52,1819,20160124 16:50,20160124 16:44,Southbound,California & Milwaukee (Blue Line)
6777,52,1214,20160124 16:51,20160124 16:44,Northbound,California & Le Moyne
15440,52,1187,20160124 17:08,20160124 16:44,Southbound,California & Milwaukee (Blue Line)
1258,72,1976,20160124 17:01,20160124 16:58,Westbound,North Ave & Damen
7986,72,1065,20160124 17:09,20160124 16:59,Eastbound,North Ave & California
9384,72,1990,20160124 17:11,20160124 16:59,Eastbound,North Ave & California
8498,52,1187,20160124 17:09,20160124 16:59,Southbound,California & Milwaukee (Blue Line)
13415,52,1217,20160124 17:14,20160124 17:00,Northbound,California & Le Moyne
18156,52,1214,20160124 17:28,20160124 16:59,Southbound,California & Milwaukee (Blue Line)
6314,72,1999,20160124 17:24,20160124 17:14,Westbound,North Ave & Damen
12878,72,1017,20160124 17:31,20160124 17:14,Eastbound,North Ave & California
12572,72,2015,20160124 17:38,20160124 17:14,Westbound,North Ave & Damen
9886,52,1214,20160124 17:28,20160124 17:12,Southbound,California & Milwaukee (Blue Line)
19057,52,1665,20160124 17:35,20160124 17:14,Northbound,California & Le Moyne
4265,72,2015,20160124 17:36,20160124 17:30,Westbound,North Ave & Damen
13916,72,1951,20160124 17:47,20160124 17:30,Eastbound,North Ave & California
13674,72,1065,20160124 17:52,20160124 17:29,Westbound,North Ave & Damen
6104,52,1665,20160124 17:36,20160124 17:29,Northbound,California & Le Moyne
10353,52,1217,20160124 17:48,20160124 17:29,Southbound,California & Milwaukee (Blue Line)
21973,52,1624,20160124 17:53,20160124 17:29,Northbound,California & Le Moyne
1934,72,1951,20160124 17:47,20160124 17:44,Eastbound,North Ave & California
4381,72,1065,20160124 17:51,20160124 17:44,Westbound,North Ave & Damen
13872,72,2020,20160124 18:02,20160124 17:44,Eastbound,North Ave & California
3319,52,1217,20160124 17:49,20160124 17:44,Southbound,California & Milwaukee (Blue Line)
8946,52,1624,20160124 17:54,20160124 17:44,Northbound,California & Le Moyne
19032,52,1665,20160124 18:08,20160124 17:44,Southbound,California & Milwaukee (Blue Line)
1287,72,2020,20160124 18:01,20160124 18:00,Eastbound,North Ave & California
4456,72,1990,20160124 18:05,20160124 17:59,Westbound,North Ave & Damen
12572,72,1017,20160124 18:21,20160124 17:59,Westbound,North Ave & Damen
6326,52,1665,20160124 18:07,20160124 17:59,Southbound,California & Milwaukee (Blue Line)
15260,52,1844,20160124 18:17,20160124 17:59,Northbound,California & Le Moyne
17580,52,1624,20160124 18:28,20160124 17:59,Southbound,California & Milwaukee (Blue Line)
4704,72,1976,20160124 18:20,20160124 18:15,Eastbound,North Ave & California
12572,72,1017,20160124 18:32,20160124 18:15,Westbound,North Ave & Damen
17310,72,1985,20160124 18:35,20160124 18:14,Eastbound,North Ave & California
1702,52,1844,20160124 18:17,20160124 18:15,Northbound,California & Le Moyne
9837,52,1624,20160124 18:28,20160124 18:14,Southbound,California & Milwaukee (Blue Line)
17821,52,1641,20160124 18:34,20160124 18:14,Northbound,California & Le Moyne
4370,72,1017,20160124 18:35,20160124 18:29,Westbound,North Ave & Damen
5262,72,1985,20160124 18:36,20160124 18:29,Eastbound,North Ave & California
7628,72,1951,20160124 18:40,20160124 18:30,Westbound,North Ave & Damen
3542,52,1641,20160124 18:34,20160124 18:30,Northbound,California & Le Moyne
13007,52,1844,20160124 18:47,20160124 18:29,Southbound,California & Milwaukee (Blue Line)
22397,52,1380,20160124 18:55,20160124 18:29,Northbound,California & Le Moyne
5939,72,1999,20160124 18:53,20160124 18:44,Eastbound,North Ave & California
6220,72,2020,20160124 18:53,20160124 18:44,Westbound,North Ave & Damen
14878,72,1976,20160124 19:09,20160124 18:44,Westbound,North Ave & Damen
3065,52,1844,20160124 18:48,20160124 18:45,Southbound,California & Milwaukee (Blue Line)
12747,52,1380,20160124 18:58,20160124 18:44,Northbound,California & Le Moyne
17404,52,1641,20160124 19:07,20160124 18:44,Southbound,California & Milwaukee (Blue Line)
12455,72,1976,20160124 19:12,20160124 18:55,Westbound,North Ave & Damen
12883,72,1065,20160124 19:15,20160124 18:59,Eastbound,North Ave & California
12628,72,1985,20160124 19:26,20160124 18:59,Westbound,North Ave & Damen
5969,52,1641,20160124 19:05,20160124 18:59,Southbound,California & Milwaukee (Blue Line)
12373,52,1819,20160124 19:13,20160124 18:59,Northbound,California & Le Moyne
26144,52,1380,20160124 19:27,20160124 19:00,Southbound,California & Milwaukee (Blue Line)
662,72,1976,20160124 19:15,20160124 19:14,Westbound,North Ave & Damen
2378,72,1065,20160124 19:18,20160124 19:14,Eastbound,North Ave & California
9520,72,1990,20160124 19:27,20160124 19:15,Eastbound,North Ave & California
9826,52,1380,20160124 19:25,20160124 19:14,Southbound,California & Milwaukee (Blue Line)
18581,52,1187,20160124 19:35,20160124 19:14,Northbound,California & Le Moyne
11457,72,1999,20160124 19:44,20160124 19:30,Westbound,North Ave & Damen
23351,72,1951,20160124 19:54,20160124 19:29,Eastbound,North Ave & California
7441,52,1187,20160124 19:38,20160124 19:30,Northbound,California & Le Moyne
9886,52,1819,20160124 19:47,20160124 19:30,Southbound,California & Milwaukee (Blue Line)
25944,52,1214,20160124 19:57,20160124 19:29,Northbound,California & Le Moyne
9232,72,1951,20160124 19:56,20160124 19:44,Eastbound,North Ave & California
12572,72,1065,20160124 20:00,20160124 19:44,Westbound,North Ave & Damen
18396,72,2020,20160124 20:05,20160124 19:45,Eastbound,North Ave & California
1980,52,1819,20160124 19:47,20160124 19:44,Southbound,California & Milwaukee (Blue Line)
11596,52,1214,20160124 19:57,20160124 19:44,Northbound,California & Le Moyne
19094,52,1187,20160124 20:07,20160124 19:44,Southbound,California & Milwaukee (Blue Line)
3413,72,1065,20160124 20:04,20160124 19:59,Westbound,North Ave & Damen
7836,72,2020,20160124 20:09,20160124 19:59,Eastbound,North Ave & California
12572,72,1990,20160124 20:17,20160124 19:59,Westbound,North Ave & Damen
7404,52,1187,20160124 20:08,20160124 20:00,Southbound,California & Milwaukee (Blue Line)
20168,52,1665,20160124 20:21,20160124 19:59,Northbound,California & Le Moyne
21328,52,1214,20160124 20:28,20160124 19:59,Southbound,California & Milwaukee (Blue Line)
4041,72,1990,20160124 20:19,20160124 20:14,Westbound,North Ave & Damen
14931,72,1976,20160124 20:32,20160124 20:14,Eastbound,North Ave & California
13829,72,1951,20160124 20:34,20160124 20:15,Westbound,North Ave & Damen
5144,52,1665,20160124 20:20,20160124 20:14,Northbound,California & Le Moyne
9886,52,1214,20160124 20:28,20160124 20:14,Southbound,California & Milwaukee (Blue Line)
23294,52,1624,20160124 20:38,20160124 20:14,Northbound,California & Le Moyne
5255,72,1976,20160124 20:30,20160124 20:23,Eastbound,North Ave & California
5056,72,1951,20160124 20:35,20160124 20:28,Westbound,North Ave & Damen
13906,72,1985,20160124 20:46,20160124 20:29,Eastbound,North Ave & California
11143,52,1624,20160124 20:41,20160124 20:29,Northbound,California & Le Moyne
15099,52,1665,20160124 20:49,20160124 20:29,Southbound,California & Milwaukee (Blue Line)
26513,52,1844,20160124 20:56,20160124 20:29,Northbound,California & Le Moyne
456,72,1985,20160124 20:45,20160124 20:44,Eastbound,North Ave & California
